,INDICATOR NAME ,Access to electricity (% of population),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),Agricultural raw materials exports (% of merchandise exports),Agricultural raw materials imports (% of merchandise imports),"Agriculture, value added (% of GDP)",Arable land (% of land area),Average time to clear exports through customs (days),"Burden of customs procedure, WEF (1=extremely inefficient to 7=extremely efficient)","Commercial bank branches (per 100,000 adults)",Commercial service exports (current US$),Commercial service imports (current US$),Consumer price index (2005 = 100),Cost of business start-up procedures (% of GNI per capita),Cost to export (US$ per container),Cost to import (US$ per container),CPIA building human resources rating (1=low to 6=high),CPIA business regulatory environment rating (1=low to 6=high),CPIA debt policy rating (1=low to 6=high),CPIA economic management cluster average (1=low to 6=high),CPIA efficiency of revenue mobilization rating (1=low to 6=high),CPIA equity of public resource use rating (1=low to 6=high),CPIA financial sector rating (1=low to 6=high),CPIA fiscal policy rating (1=low to 6=high),CPIA gender equality rating (1=low to 6=high),CPIA macroeconomic management rating (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),CPIA property rights and rule-based governance rating (1=low to 6=high),CPIA public sector management and institutions cluster average (1=low to 6=high),CPIA quality of budgetary and financial management rating (1=low to 6=high),CPIA quality of public administration rating (1=low to 6=high),CPIA social protection rating (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),CPIA trade rating (1=low to 6=high),"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",Container port traffic (TEU: 20 foot equivalent units),"Current account balance (BoP, current US$)",Customs and other import duties (% of tax revenue),Customs and other import duties (current LCU),Documents to export (number),Documents to import (number),Employment in agriculture (% of total employment),Employment in industry (% of total employment),Employment in services (% of total employment), Expense (% of GDP),Expense (current LCU),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)","Fertility rate, total (births per woman)",Firms expected to give gifts in meetings with tax officials (% of firms),Firms with female participation in ownership (% of firms),Fixed broadband Internet subscribers,Fixed broadband Internet subscribers (per 100 people),Food exports (% of merchandise exports),Food imports (% of merchandise imports),"Foreign direct investment, net (BoP, current US$)","Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)","Foreign direct investment, net outflows (% of GDP)",Fuel exports (% of merchandise exports),Fuel imports (% of merchandise imports),GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),GINI index,"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Health expenditure, public (% of GDP)","Health expenditure, public (% of government expenditure)",High-technology exports (% of manufactured exports),High-technology exports (current US$),Household final consumption expenditure (annual % growth),Household final consumption expenditure (current US$),ICT goods exports (% of total goods exports),ICT goods imports (% total goods imports),"ICT service exports (% of service exports, BoP)","ICT service exports (BoP, current US$)",Imports of goods and services (% of GDP),Imports of goods and services (annual % growth),"Imports of goods and services (BoP, current US$)",Income share held by highest 10%,"Industry, value added (% of GDP)","Industry, value added (annual % growth)","Industry, value added (current US$)","Inflation, consumer prices (annual %)",Informal payments to public officials (% of firms),"International tourism, expenditures (% of total imports)","International tourism, expenditures (current US$)","International tourism, receipts (% of total exports)","International tourism, receipts (current US$)",Internet users (per 100 people),Labor force with primary education (% of total),Labor force with secondary education (% of total),Labor force with tertiary education (% of total),"Lead time to export, median case (days)","Lead time to import, median case (days)","Life expectancy at birth, total (years)",Liner shipping connectivity index (maximum value in 2004 = 100),"Literacy rate, adult total (% of people ages 15 and above)",Logistics performance index: Ability to track and trace consignments (1=low to 5=high),Logistics performance index: Competence and quality of logistics services (1=low to 5=high),Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),Logistics performance index: Overall (1=low to 5=high),Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),Management time dealing with officials (% of management time),Manufactures exports (% of merchandise exports),Manufactures imports (% of merchandise imports),"Manufacturing, value added (% of GDP)","Manufacturing, value added (annual % growth)","Manufacturing, value added (current US$)",Market Access Overall Trade Restrictiveness Index ,Market Access Overall Trade Restrictiveness Index agriculture,Market Access Overall Trade Restrictiveness Index manufacturing ,Market Access Tariff Trade Restrictiveness Index,Market Access Tariff Trade Restrictiveness Index agriculture,Market Access Tariff Trade Restrictiveness Index manufacturing ,Merchandise exports (current US$),Merchandise exports to developing economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to developing economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to developing economies in South Asia (% of total merchandise exports),Merchandise exports to developing economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to developing economies outside region (% of total merchandise exports),Merchandise exports to developing economies within region (% of total merchandise exports),Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise imports (current US$),Merchandise imports from developing economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from developing economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from developing economies in South Asia (% of total merchandise imports),Merchandise imports from developing economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from developing economies outside region (% of total merchandise imports),Merchandise imports from developing economies within region (% of total merchandise imports),Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from high-income economies (% of total merchandise imports),Merchandise trade (% of GDP),Military expenditure (% of central government expenditure),Military expenditure (% of GDP),Mineral rents (% of GDP),Mobile cellular subscriptions (per 100 people),"Motor vehicles (per 1,000 people)",Net ODA received (% of central government expense),Net ODA received (% of GNI),Net ODA received (% of imports of goods and services),Net official development assistance received (current US$),New businesses registered (number),"Official exchange rate (LCU per US$, period average)",Overall Trade Restrictiveness Index all products,Overall Trade Restrictiveness index - agricultural,Overall Trade Restrictiveness Index manufacturing ,Population ages 0-14 (% of total),Population ages 65 and above (% of total),Population density (people per sq. km of land area),Population growth (annual %),"Population, total",Poverty headcount ratio at $2 a day (PPP) (% of population),Procedures to enforce a contract (number),Procedures to register property (number),Proportion of seats held by women in national parliaments (%),"Public and publicly guaranteed debt service (% of exports, excluding workers' remittances)",Public and publicly guaranteed debt service (% of GNI),"Public spending on education, total (% of GDP)","Public spending on education, total (% of government expenditure)",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),"Quality of port infrastructure, WEF (1=extremely underdeveloped to 7=well developed and efficient by international standards)",Rail lines (total route-km),Ratio of girls to boys in primary and secondary education (%),"Revenue, excluding grants (% of GDP)","Roads, paved (% of total roads)",Rural population,Rural population (% of total population),Rural population growth (annual %),"School enrollment, primary (% gross)","School enrollment, secondary (% gross)","School enrollment, tertiary (% gross)","Service exports (BoP, current US$)","Service imports (BoP, current US$)","Services, etc., value added (% of GDP)","Services, etc., value added (annual % growth)","Services, etc., value added (current US$)",Start-up procedures to register a business (number),Tariff Trade Restrictiveness Index all products,Tariff Trade Restrictiveness Index agriculture,Tariff Trade Restrictiveness Index manufacturing ,Tax revenue (% of GDP),Tax revenue (current LCU),Taxes on exports (% of tax revenue),Taxes on exports (current LCU),Taxes on international trade (% of revenue),Taxes on international trade (current LCU),Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Telephone lines (per 100 people),Time required to obtain an operating license (days),Time required to register property (days),Time required to start a business (days),Time to export (days),Time to import (days),Time to prepare and pay taxes (hours),Time to resolve insolvency (years),Total tax rate (% of commercial profits),Trade (% of GDP),Trade in services (% of GDP),"Unemployment, total (% of total labor force)",Urban population,Urban population (% of total),Urban population growth (annual %),Wholesale price index (2005 = 100),"Workers' remittances, receipts (BoP, current US$)"
West Africa,"Congo, Rep.",37.1,115.02,79.1,30.92,,,3.75,1.46,,,2.37,"302,754,134.59","3,522,672,676.97",132.2,85.2,"3,818.00","7,709.00",3.5,2.5,3.5,3.5,3,2.5,3,3.5,3,3.5,2.9,3,2.5,2.6,2.5,2.5,2.5,3,3.5,2.5,297117.6,"-2,181,039,950.98",,,11,10,,,,,,85.47,"6,127,484,955.55",4.54,37.1,31.77,124,0,,,"2,638,405,259.75",23.45,"2,815,957,838.79",,,,"14,748,024,197.79",4.46,"3,562.54",2.02,,"5,808,038,656.41","2,858,115,875.68",1.6,5.29,,,,"5,155,052,164.68",,,,,53.18,,"6,385,796,202.02",,76.82,0,"11,328,858,395.37",1.86,81.77,2.63,"168,000,000.00",0.88,"54,000,000.00",5,,,,,,56.96,10.78,,2.33,2.42,2.33,2.02,4,2.48,1.62,6,,,3.7,,"545,169,750.37",0.0112474,0.0935655,0.0096598,0.0027414,0.0425768,0.0019731,"10,800,000,000.00",0.16,0.01,5.91,1.06,38.7,1.06,0.12,60.01,"5,100,000,000.00",2.79,2.59,7.07,6.27,31.43,6.27,3.21,60.36,92.44,,1.11,0.02,93.96,27,,14.54,1.43,"1,312,250,000.00",,471.87,,,,40.5,3.67,11.84,2.37,"4,139,748.00",,44,6,7.3,1.67,2.14,6.22,,0.84,1.27,,795,,,,"1,532,258.72",37.9,1.54,114.97,,5.51,"319,446,299.14","3,527,680,326.34",19.44,,"2,866,783,339.87",10,,,,,,,,,,,0.24,,55,160,50,62,606,3.3,65.9,138.65,45.83,,"2,510,640.28",62.1,3.16,,
South and Central America,Costa Rica,99.3,63.42,45.1,35.25,2.66,1.1,7.02,3.92,10.02,3.9,19.2,"4,975,537,134.66","1,797,172,467.27",165.24,11.1,"1,190.00","1,190.00",,,,,,,,,,,,,,,,,,,,,1013483,"-2,200,208,116.03",5.26,"122,120,036,482.18",6,7,12.3,21.6,62.2,26.02,"4,361,588,938,757.28",38.07,"15,389,076,227.52",1.85,7.61,43.53,"288,236.00",6.19,34.73,8.98,"2,047,732,691.00",5.13,"2,104,114,969.00",0.14,0.58,12.15,"41,006,959,585.06",4.16,"8,675.83",2.67,50.73,"10,383,110,431.54","15,533,293,947.44",7.06,28.99,39.97,"2,193,335,855.00",4.46,"33,691,184,363.06",19.91,17.72,31.21,"1,562,592,919.59",42.05,6.64,"17,339,246,884.69",39.5,27.4,8.33,"10,129,186,791.83",4.88,3.67,3.62,"534,000,000.00",15.81,"2,189,000,000.00",36.5,55,24.1,18.1,2,2,79.19,10.69,96.06,3.13,2.8,2.64,2.61,3.71,2.91,2.56,8.38,60.87,72.99,18.35,9.19,"6,783,851,310.14",0.1147462,0.1939069,0.0706896,0.0186008,0.0407187,0.0062911,"10,408,431,507.36",28.49,0.14,0.25,0.14,6.31,28.49,0.31,65.19,"16,219,700,000.00",22.76,0.5,0.83,0.02,10.13,22.76,0.6,65.55,63.38,,,0.07,65.14,166,0.99,0.27,0.61,"95,030,000.00","26,765.00",505.66,0.015927,0.0584256,0.0128758,24.4,6.68,91.24,1.44,"4,726,575.00",5.97,40,5,38.6,3.37,1.34,6.31,23.06,0.97,1.14,2.3,,101.83,24.67,25.95,"1,663,222.66",35.7,0.03,109.79,99.69,,"5,005,965,795.98","1,805,952,937.25",65.59,1.08,"24,247,881,585.25",12,0.0146561,0.0510427,0.0120437,13.86,"2,323,667,745,953.51",0.2,"4,677,272,447.13",4.02,"166,500,436,471.44",,31.8,35.64,20,60,13,15,246,3.5,55,80.13,16.61,7.8,"2,995,664.34",64.3,2.28,184.14,"487,048,673.31"
West Africa,Cote d'Ivoire,47.3,115.16,80.19,63.84,9.65,0.86,24.31,8.81,16.56,3.9,,"815,613,087.08","2,323,933,247.78",119.6,132.6,"1,969.00","2,577.00",3,3,2,2.83,3.5,2.5,3,3,2.5,3.5,2.6,2.5,2,2.7,3,2.5,2.5,3.33,4,2.5,607730,"1,670,201,363.33",30.26,"545,000,000,000.00",10,9,,,,17.81,"1,938,217,000,000.00",43.74,"11,478,308,873.71",4.43,13.62,61.94,"7,900.00",0.04,49.52,19.24,"380,872,959.97",1.82,"417,933,000.00",,24.09,23.72,"24,074,625,536.24",-4.7,"1,194.60",-6.66,41.5,"10,503,264,373.31","6,318,105,963.69",0.96,5.06,8.23,"125,503,542.00",,"19,624,429,560.94",0.21,3.33,10.97,"112,423,681.42",40.56,8.4,"8,803,151,190.12",31.75,30.31,5.47,"7,298,044,714.71",4.91,38.49,3.92,"345,000,000.00",0.98,"113,000,000.00",2.6,,,,1,1,54.74,17.38,55.26,2.95,2.57,2.44,2.16,2.73,2.53,2.37,1.63,16.17,54.62,21.04,5.24,"5,064,148,343.43",0.2158227,0.2739377,0.0693489,0.0704565,0.0872418,0.0281507,"11,130,000,000.00",1.47,1.48,2.2,30.58,12.97,30.58,1.7,51.63,"6,680,000,000.00",4.79,2.05,2.11,29.07,28.03,29.07,4.59,34.66,79.19,8.79,1.58,0.7,76.13,20,20.51,3.85,24.22,"844,960,000.00",,471.87,0.2906871,0.3564582,0.2542105,40.67,3.84,62.07,2.08,"20,152,894.00",46.34,33,6,8.9,6.61,1.25,4.6,24.61,1.3,1.68,4.9,639,,18.93,7.93,"9,849,162.20",49.9,0.67,87.97,,8.87,"975,044,500.40","2,485,045,226.43",45.37,6.03,"10,923,013,638.99",10,0.070499,0.0782396,0.0662061,16.56,"1,801,200,000,000.00",12.57,"226,400,000,000.00",32.54,"771,400,000,000.00",,1.44,44.1,62,32,25,36,270,2.2,44.3,84.3,15.02,,"9,888,637.80",50.1,3.31,,"2,546,166.17"
Eastern Europe,Croatia,,13.06,47.48,23.23,3.61,1.11,5.47,15.53,1.31,4.1,,"12,696,803,392.65","3,521,433,192.98",119.13,8.6,"1,300.00","1,180.00",,,,,,,,,,,,,,,,,,,,,137048,"-449,090,766.03",2.62,"1,644,447,500.00",7,8,14.9,27.3,57.6,36.64,"122,584,019,500.00",38.29,"26,335,190,155.54",1.46,6.04,33.54,"803,823.00",18.25,11.31,10.38,"1,442,438,364.45",2.3,"1,469,361,171.49",0.04,12.33,18.88,"63,850,068,201.98",-0.04,"14,488.33",0.21,33.65,"13,638,386,762.90","22,515,927,984.34",6.64,17.66,9.15,"732,105,959.00",0.8,"36,252,337,010.83",2.1,5.52,4.32,"548,708,695.55",38.45,0.8,"26,087,840,481.31",27.48,27.44,1.17,"15,383,246,248.44",2.26,14.48,3.63,"853,000,000.00",35.28,"8,209,000,000.00",60.12,17.1,61.7,21.2,1,1,76.48,21.75,98.76,2.82,2.53,2.97,2.62,3.22,2.77,2.36,10.92,67.8,67.09,18.09,1.1,"10,143,307,025.76",0.0527112,0.1182074,0.0362273,0.0111365,0.0271833,0.0070979,"12,289,000,000.00",0.38,2.38,0.23,1.77,28.72,,3.85,68.23,"20,397,000,000.00",1.71,0.59,0.93,0.24,32.93,,0.84,67.02,52.36,4.62,1.69,0,144.48,384,0.68,0.26,0.56,"150,710,000.00","7,800.00",5.34,0.0213094,0.11935,0.0061119,14.84,17.36,78.95,-0.25,"4,407,000.00",0.09,38,5,23.5,,,4.33,,1.49,1.59,4,"2,722.00",104.74,32.93,90.51,"1,864,396.00",42.2,-0.86,93.02,95.7,54.13,"12,696,803,392.65","3,571,912,496.97",67.09,2.07,"37,611,120,591.89",6,0.0213094,0.11935,0.0061119,18.79,"62,856,581,800.00",,,1.48,"1,644,447,500.00",3.72,42.37,26.46,104,7,20,16,196,3.1,32.3,76.74,25.48,11.8,"2,553,604.00",57.8,0.2,127.13,"409,003,232.82"
Caribbean,Cuba,97,44.44,42.08,62.52,,,4.99,34.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228346,,,,,,18.6,18.1,63.3,,,19.61,,1.47,,,"3,706.00",0.03,,,,0.04,"85,537,090.90",,,,"60,806,200,000.00",2.06,"5,396.89",2.11,,,,10.99,13.87,,,4.49,"29,829,500,000.00",,,,,18.96,16.63,,,20.52,2.6,"10,451,000,000.00",,,,,,"2,396,000,000.00",15.9,33,50.6,14.5,,,78.96,6.55,99.83,2.03,1.88,2.32,1.79,2.41,2.07,1.9,,,,10.56,1.62,"5,509,700,000.00",0.1014689,0.4376704,0.0099617,0.039274,0.1654493,0.0049316,"6,700,000,000.00",21.64,1.02,,2.83,35.2,21.64,1.34,43.16,"14,300,000,000.00",47.43,2.94,0.28,0.6,21.8,47.43,2.96,30.77,31.79,,3.34,1.49,8.91,38,,0.21,,"129,140,000.00",,,0.0507038,0.080076,0.0399056,16.93,12.69,105.77,-0.04,"11,253,665.00",,,,43.2,,,12.86,18.35,1.24,1.72,,"5,076.00",98.48,,,"2,735,688.90",24.3,-0.12,101.04,90.15,95.15,,,74.49,0.41,"37,518,000,000.00",,0.0507038,0.080076,0.0399056,,,,,,,,10.34,,,,,,,,,38.58,,1.6,"8,522,290.10",75.7,-0.01,,
Eastern Europe,Cyprus,,5.89,41.3,13.53,1.66,0.78,2.08,9.42,,4.9,151.55,"8,410,066,995.42","3,351,012,329.93",116.58,13.1,790,900,,,,,,,,,,,,,,,,,,,,,349357,"-2,545,710,754.57",0.91,"39,800,000.00",5,7,3.8,20.8,75.3,42.66,"7,228,400,000.00",40.11,"10,547,246,016.62",1.48,,,"194,455.00",17.62,34.29,14.81,"1,973,921,881.76",0.96,"236,469,865.81",-7.04,0,20.36,"24,689,602,446.48",0.48,"30,670.31",0.33,,"1,957,049,068.46","7,999,852,968.28",2.46,5.34,37.29,"140,493,862.00",0.79,"15,798,675,496.69",9.13,4.75,1.36,"117,102,860.42",46.56,3.11,"11,438,770,907.56",,19.59,4.07,"4,297,982,295.76",3.29,,13.1,"1,436,000,000.00",25.39,"2,416,000,000.00",52.99,23.6,38.7,37.7,1,2,79.38,17.12,97.93,3.51,2.82,3.13,2.92,3.44,3.13,2.94,,50.19,61.38,7.56,3.26,"1,659,122,826.32",,,,,,,"1,797,489,600.00",0.22,6.35,1.98,2.41,21.11,,10.65,66.93,"8,586,969,600.00",1.02,1.54,0.69,0.23,14.86,,2.86,83.28,42.84,4.99,2.15,0,93.7,675,,,,,"16,101.00",0.43,,,,17.44,11.79,119.44,1.16,"1,116,564.00",,43,6,10.7,,,7.94,17.26,1.47,1.47,5.1,,99.88,39.67,64.94,"327,783.16",29.7,0.53,105.78,98.78,54.64,"8,590,196,948.17","3,438,917,939.28",78.33,3.73,"17,183,019,528.55",6,,,,25.77,"4,367,100,000.00",,,0.59,"39,800,000.00",,37.44,,42,8,7,5,149,1.5,23.1,86.67,48.72,6.2,"775,863.84",70.3,1.49,120.68,"85,016,618.11"
Eastern Europe,Czech Republic,,9.96,41.47,54.87,1.4,1.36,,41.17,5.73,4.4,22.53,"23,046,868,431.45","19,212,622,173.99",117.23,8.4,"1,060.00","1,165.00",,,,,,,,,,,,,,,,,,,,,0,"-6,348,849,074.10",0,"13,000,000.00",4,7,3.1,38,58.9,36.67,"1,344,990,000,000.00",74.88,"161,613,911,430.42",1.49,0.23,25.01,"1,521,000.00",14.5,3.87,5.37,"4,229,288,345.97",2.5,"5,380,415,993.98",0.53,3.65,9.49,"215,215,310,734.46",1.65,"20,407.29",1.4,,"138,523,930,161.40","133,211,851,901.56",6.13,14.94,15.3,"17,468,785,927.00",-0.49,"99,458,010,471.20",15.01,17.79,9.95,"2,298,606,172.68",70.74,7.5,"152,522,746,775.05",,,5.99,"64,971,204,188.48",1.94,12.78,3.25,"4,166,000,000.00",5.94,"8,017,000,000.00",68.64,6,76.5,17.5,2.45,3.46,77.42,0.44,,3.6,3.27,3.42,3.31,4.16,3.51,3.25,10.37,86.44,76.97,,10.2,"42,243,350,785.34",,,,,,,"162,268,084,800.00",0.77,0.79,0.66,0.51,10.94,,1.38,88.96,"151,466,304,000.00",0.25,0.14,0.34,0.15,18.27,,0.1,81.22,131.07,3.63,1.29,0,137.17,482,,,,,"21,717.00",17.7,,,,14.08,15.23,136.18,0.25,"10,546,000.00",,27,4,22,,,4.52,9.76,1.69,1.75,4.7,"9,569.00",100.53,29.58,,"2,787,744.88",26.5,0.31,106.08,90.39,60.65,"23,089,981,269.02","19,310,894,873.50",,2.1,"109,141,204,188.48",9,,,,13.93,"510,721,000,000.00",,,0,"13,000,000.00",,22.92,19.93,25,20,17,20,557,3.2,49.1,145.61,19.7,7.3,"7,732,047.12",73.5,0.31,114.12,"729,354,500.70"
Europe,Denmark,,5.46,53.19,62.08,2.85,2.38,1.19,57.29,,5.7,41.13,"66,482,639,930.57","57,564,488,350.48",114.14,0,744,744,,,,,,,,,,,,,,,,,,,,,709147,"22,183,907,594.06",,,4,3,2.4,19.6,77.7,42.16,"703,111,000,000.00",53.58,"178,284,000,476.36",1.87,,,"2,092,379.00",37.7,18.36,13.52,"-8,669,229,363.34",4.56,"15,163,597,313.73",7.16,8.22,7.53,"332,677,281,191.81",1,"59,683.76",0.52,,"111,801,360,545.80","102,047,207,147.74",8.98,16.8,14.21,"8,291,439,618.00",-0.52,"151,409,252,669.04",3.63,7.94,,,48.28,5.2,"159,611,695,498.21",,21.89,-0.26,"58,832,562,277.58",2.76,,6.53,"9,082,000,000.00",3.65,"5,704,000,000.00",88.76,25.3,40.9,30.8,1,1,79.1,26.41,,3.94,3.83,3.46,3.58,4.38,3.85,3.99,,60.28,72.75,12.23,2.42,"32,880,071,174.38",,,,,,,"113,318,126,400.00",1.65,1.03,0.66,0.62,11.07,,2.18,88.65,"97,771,574,400.00",1.94,0.18,1.17,0.44,15.83,,0.44,84.17,58.46,3.39,1.43,0.01,124.73,478,,,,,"16,519.00",5.37,,,,17.85,16.87,130.75,0.47,"5,574,000.00",,35,3,38,,,8.72,15.05,1.79,2,6.2,"2,131.00",101.21,39.84,100,"710,103.42",12.8,-1.57,99.09,117.37,74.4,"66,482,639,930.57","57,564,488,350.48",76.92,1.08,"206,725,800,711.74",4,,,,34.31,"572,284,000,000.00",,,,,,47.37,,16,6,5,5,135,1,27.5,101.86,37.29,7.4,"4,837,579.58",87.2,0.74,121.22,
East and Central Africa,Djibouti,,20.88,63.39,73.43,0.01,0.58,3.86,0.09,,,,"148,817,528.60","103,808,778.93",134.17,169.8,836,911,3.5,3.5,3,3.17,3.5,3,3.5,3,3,3.5,3.1,2.5,2.5,2.8,3,2.5,3.5,3.67,4,2.5,600000,"50,489,250.00",,,5,5,,,,,,57.09,"420,873,166.37",3.75,,,"8,058.00",0.91,0.43,29.32,"36,501,032.52",9.23,"36,501,032.52",,6.47,6.46,"1,049,054,416.75",5,"1,202.92",3.02,,"85,133,439.49","363,761,176.23",5.35,14.15,0.08,"116,611.00",,"473,371,182.92",0.15,5.41,,,77.15,,"482,902,977.14",,16.89,0,"126,180,924.03",4.39,,4.25,"20,500,000.00",4.28,"18,000,000.00",6.5,,,,,,57.53,21.02,,2.42,2.17,2.5,2.25,2.67,2.39,2.33,,90.74,62.44,2.45,,"18,309,597.63",0.1424322,0.1546206,0.1183213,0.0055816,0.0051108,0.006513,"95,000,000.00",,12.46,1.04,76.92,,12.46,93.74,9.25,"420,000,000.00",,2.17,17.35,3.93,,2.17,22.84,37.82,50.34,,3.69,0,18.64,,,14.88,26.54,"132,240,000.00",,177.72,0.1576124,0.1175185,0.184636,35.41,3.38,38.34,1.88,"905,564.00",,40,7,13.8,6.75,2.74,8.41,22.83,1.07,1.63,,,85.2,,,"105,757.20",11.9,-1.42,59.08,36.05,4.91,"335,739,726.88","119,141,800.91",79.26,,"592,276,658.36",11,0.1576124,0.1175185,0.184636,,,,,,,,2.08,,40,37,18,18,82,5,38.7,134.24,42.86,,"782,958.80",88.1,2.34,,"6,577,725.76"
Caribbean,Dominica,,,,32,0.01,2.66,13.25,8,,,16.31,"140,896,240.33","64,803,122.04",119.57,21.8,"1,340.00","1,350.00",4.5,4,3.5,3.83,4,3.5,3.5,4,3.5,4,3.7,3.5,4,3.8,3.5,3.5,3.5,3.83,4,4,0,"-71,268,075.64",,,7,8,,,,,,31.69,"183,106,076.01",,,,"9,391.00",13.86,27.13,22.47,"24,341,705.03",5.16,"24,341,705.03",,0.05,17.32,"482,277,143.11",1.06,"7,126.37",1.19,,"36,212,378.79","197,645,826.07",4.08,10.5,0.01,"2,757.00",,"387,354,666.67",2.45,4.81,,,54.39,,"264,696,172.92",,14.88,-2.96,"56,333,943.33",2.84,,4.91,"13,000,000.00",47.51,"87,000,000.00",47.45,,,,,,,2.08,,,,,,,,,,65.99,57.07,3.47,-1.44,"13,119,300.00",0.2360548,0.5084093,0.125649,0.0751948,0.0450972,0.0873957,"32,000,000.00",35.65,1.84,0.39,0.13,4.02,35.65,3.38,58.7,"230,000,000.00",9,0.13,0.61,0.03,12.25,9,0.14,78.19,58.28,,,0,155.8,,,7.02,11.59,"32,450,000.00",158,2.7,,,,,,90.34,-0.12,"67,675.00",,47,5,12.5,7.44,3.04,3.61,9.26,,,,,103.08,,,"17,210.28",25.4,-1.57,112.28,98.23,3.57,"146,893,697.21","67,050,346.85",71.87,1.54,"272,010,442.64",5,,,,,,,,,,,22.85,,42,14,13,15,120,4,37.5,86.07,45.34,,"50,546.72",74.6,0.21,,"21,710,145.44"
Caribbean,Dominican Republic,95.9,105.65,58.9,51.06,0.93,1.08,6.1,16.56,,4.4,,"4,997,500,000.00","2,043,800,000.00",147.8,18.2,"1,040.00","1,150.00",,,,,,,,,,,,,,,,,,,,,1382601.286,"-4,434,900,000.00",8.34,"18,293,723,920.76",6,7,14.5,21.9,59.8,15.61,"262,047,316,515.82",24.9,"11,696,800,000.00",2.58,,,"360,039.00",3.63,27.18,13.61,"2,027,300,000.00",3.15,"1,625,800,000.00",,2.2,24.63,"55,611,245,616.43",4.48,"5,530.06",3.14,47.2,"6,598,100,000.00","15,298,900,000.00",2.43,13.96,3.16,"102,044,327.00",2.34,"50,599,246,485.14",2.34,4.76,4.52,"230,400,000.00",35.88,-2.87,"17,461,700,000.00",36.41,32.47,4.7,"16,296,305,867.21",8.46,,3.1,"542,000,000.00",35.98,"4,209,000,000.00",39.53,41.9,32.8,18.5,2.24,3.46,73.2,22.87,88.24,3.17,2.42,2.59,2.51,3.85,2.82,2.34,,64.58,59.79,24.72,5.2,"12,405,996,958.18",0.1441847,0.3096034,0.0689429,0.068115,0.1851493,0.0148812,"8,600,000,000.00",24.9,0.07,0.41,0.08,2.97,24.9,0.08,65.27,"17,600,000,000.00",25.23,0.04,0.79,0.14,8.52,25.23,0.09,63.77,42.46,4.42,0.65,0.23,89.58,128,1.63,0.35,0.89,"175,160,000.00","12,881.00",38.23,,,,30.7,6.37,205.45,1.29,"10,056,181.00",9.88,34,7,20.8,8.23,2.02,2.19,11.02,1.03,1.23,4.4,,97.28,14.5,,"2,928,559.40",29.5,-1.15,108.47,76.45,,"5,098,700,000.00","2,162,800,000.00",61.43,3.38,"30,835,002,756.61",7,,,,13.07,"219,364,575,128.00",0.06,"131,670,084.63",8.83,"21,942,405,231.27",20.6,10.17,,60,19,8,10,324,3.5,41.7,60.79,14.08,14.3,"6,998,760.60",70.5,2.38,,"2,994,200,000.00"
